unique_id,person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic
f11af970-761a-4b41-9802-5378a933bfbe,Eva Ilse Fuentes Canales,carolinaibarra,minervaguajardo@example.org,91132113977,1978-04-01,"Peatonal Sur Zepeda 994 864
Vieja Honduras, MEX 95085-7789",+43(0)3115041783,66:36:93:ec:57:2f,202.6.109.46,GB02NZVP9965305806865,2024-10-10T21:04:05.297936,1762,31.28,152.48,524.0
a4bb9475-2e4b-487b-9f35-1a08e8c5d127,Ernesto Ivonne Ramos,karla42,cornelio84@example.org,09507754159,1962-01-05,"Cerrada Sur Garrido 380 Edif. 335 , Depto. 080
Nueva Guyana, OAX 44452",041-384-1381,f6:f4:c0:df:a4:64,185.27.208.248,GB64GISF3844461080956,2025-04-30T22:46:28.777753,3399,99.62,156.37,1561.62
4dade35c-48a7-467d-bc30-7a81b42626d4,Juan Carlos Ariadna Baca,uorosco,serratorafael@example.net,01633050867,1965-03-26,"Avenida San Marino 425 Edif. 145 , Depto. 117
San Óliver los altos, BCS 21835-3419",316.347.0784,8e:67:99:52:f0:de,205.197.189.255,GB11LBIA1313698386535,2025-04-24T23:20:23.934929,1168,191.02,64.45,4099.62
93585869-ef6d-4daf-addd-3e359a4f991b,Raquel Archuleta Gurule,yvillarreal,linda30@example.com,01445690819,1968-10-09,"Calle Sur Báez 683 518
San Isabela de la Montaña, GTO 96323-2962",400-089-1462x250,04:c7:bc:2b:00:38,179.146.165.150,GB45FIKQ0830206526976,2024-07-19T09:29:19.287830,3540,375.59,177.02,2960.02
19e9d725-01fb-4fdc-ac0d-c9045fa29574,Natividad Calderón,lilianajimenez,ramoseloisa@example.com,08434231018,1970-05-24,"Pasaje Alcala 284 Interior 707
San Óliver los altos, GRO 02248-3445",1-651-788-5102x144,60:65:8f:c6:5a:7b,178.216.105.252,GB43OOVG8251681894460,2024-12-09T08:48:52.257325,2108,244.28,29.7,3308.47
e42586a5-8ca8-4b34-ad67-b6d36a656f31,Antonio Valdés Monroy,doloresduarte,lcovarrubias@example.net,66950792813,1972-12-03,"Prolongación Baja California 783 636
San Gregorio los altos, DGO 78651",653-795-2566x59117,80:cb:87:56:76:dd,63.55.193.232,GB66WEEB5877151082236,2025-02-13T12:14:44.088703,1898,287.19,68.83,4812.14
7099c242-e9f1-4696-a59a-8ae4c8c18c53,Gilberto Rubén Gonzales Urrutia,armasuriel,sceballos@example.com,43463781211,1959-05-18,"Prolongación República de Moldova 682 Edif. 017 , Depto. 307
Nueva Chad, JAL 00114-8636",1-372-129-8997x164,a8:c9:0c:7c:68:d8,155.11.28.159,GB32BRYH0353091435281,2025-01-05T19:59:16.919008,1865,357.83,101.39,3183.39
7e249484-aad5-4d55-abe5-784f70ee76b9,Dr. Arturo Corral,solorzanomartha,isabela50@example.net,02671835375,1996-09-20,"Peatonal Zacatecas 167 Interior 202
Nueva Tonga, NAY 79236",365-310-5238x30076,76:52:b3:a7:8c:7f,138.116.185.95,GB96ENEF7378256275178,2025-04-10T13:03:03.985228,2451,137.5,10.11,230.52
f1be1da3-5376-4da4-b859-3c7ed67ee774,Bruno Ramiro Anguiano Juárez,lebronines,citlaliarmas@example.com,74702972618,1954-12-05,"Diagonal Norte Ruiz 686 Edif. 078 , Depto. 171
San Susana los bajos, DGO 65564-3020",(361)892-2703x83459,00:45:1c:c7:18:53,54.247.94.182,GB82OISM6033564190103,2024-10-23T12:30:38.491059,2821,118.24,142.13,199.75
093e3bf7-d126-4816-be01-2e0fbc263a3f,Augusto Lira Padrón,pamela64,ariadnabrito@example.com,38278111240,1945-09-21,"Viaducto Norte Estrada 386 002
Vieja Emiratos Árabes Unidos, SLP 32939-6580",044.142.6035x241,10:05:3b:eb:10:62,156.113.110.71,GB95SOPW5722377092273,2024-07-01T23:17:27.205950,1307,385.16,122.44,2604.23
b8d2a059-b089-4fa2-aa88-aed1409d21ac,Berta Maya,adalbertomontoya,edel-rio@example.org,40797914344,2004-01-18,"Viaducto Colima 642 575
Vieja Israel, PUE 39124",490-185-9276x677,62:22:22:21:8c:88,184.199.11.136,GB40NNKO6753556378212,2024-11-09T14:31:54.712769,3543,483.82,192.68,263.68
3235374f-3f3f-442e-b26d-c9cfcb37c17f,Mitzy Diego Menéndez,corderomagdalena,wrazo@example.com,70517890532,1965-09-04,"Corredor Meléndez 579 Edif. 907 , Depto. 816
Nueva Armenia, QRO 34179-7333",448-835-8621x290,80:01:e9:db:6d:3b,104.90.210.194,GB16MIAM2324833585973,2025-02-22T09:41:49.001504,2411,415.2,131.62,2149.74
af3f6574-a657-462a-92be-08024e1bf7de,Carolina de León Cervántez,omascarenas,urrutiabeatriz@example.org,92316242095,1982-07-25,"Periférico Armenia 122 Edif. 148 , Depto. 174
San Natalia de la Montaña, SIN 12239",498.432.4912,0c:97:4e:f4:cf:15,199.120.101.158,GB08OYRV2838034762593,2024-10-19T08:05:14.852735,926,176.3,61.13,1370.35
c4bc3af0-f20c-4316-85e9-6103d8ee1157,Carlota Hidalgo Urbina,dnieto,brunoresendez@example.net,85035608455,1949-01-15,"Calle Morelos 026 Edif. 544 , Depto. 238
San Araceli los altos, SON 34556-7042",1-395-335-9195x17500,00:8e:da:be:ba:2a,28.170.220.113,GB13FXOJ7969993317834,2024-09-24T03:43:00.261547,3200,128.72,155.22,2404.81
c8ea967f-f48a-47b2-8ac9-05d5de16c47b,Elena Eloisa Laureano Barrios,marisol24,centenoliliana@example.org,08245169720,1974-08-30,"Continuación Norte Yáñez 167 409
Nueva Rwanda, GTO 06238",1-910-340-0405,b6:f2:6b:a4:9b:8c,192.105.116.188,GB28QKDN2037457575788,2025-06-04T17:46:00.327762,3148,469.37,56.66,1852.96
2f458640-a0bd-4c27-bbdf-f9c38782da62,Luis Rincón,mauriciogodinez,narenas@example.net,05582358924,1991-12-25,"Calzada República de Moldova 846 Interior 034
Vieja Senegal, JAL 89822-6569",(995)339-1369x64124,44:8d:b6:3d:92:81,63.60.91.78,GB88JYBA4077302763060,2025-05-15T07:54:30.781855,398,44.66,29.91,1652.31
de5c1231-9d2a-4224-88ea-5ff8a54d3b05,Marisela Mariana Ruiz Ponce,guillermo97,uriasaurelio@example.org,12887056187,1959-07-22,"Calle Norte Calderón 275 Interior 247
Vieja Togo, JAL 83018",939-375-9081x179,a0:86:f6:4b:b0:35,100.145.69.205,GB15WTJU0791751395841,2024-08-14T03:45:57.939987,3075,128.39,139.5,1034.68
348d155b-6148-451e-af8f-f189c6701c2f,Sergio José Carlos Cruz Botello,cruzolga,csoria@example.net,47839728905,1964-01-09,"Pasaje India 963 Edif. 448 , Depto. 210
San Miguel Ángel los altos, MOR 96182",197-562-6200,9c:7e:e0:36:2a:99,204.108.162.115,GB76OCEW2480431845611,2024-10-16T12:19:17.366100,1924,57.65,20.0,1669.4
2cb178a4-70c5-45e4-89e6-d1de1f0ad932,Lorena León Vela,jorge75,hnavarro@example.org,37832384533,1976-07-08,"Ampliación Guardado 475 Edif. 157 , Depto. 999
Nueva Bélgica, JAL 13735",485.571.5734,dc:41:b1:b1:ce:42,103.98.87.2,GB78LQNW2819088106097,2025-06-24T13:39:50.623780,1618,231.95,87.06,3016.48
c9631513-80dd-4ed2-a71a-ce2178b86599,Rosario Alemán,bcardona,vanesapizarro@example.org,71359473379,1956-09-21,"Corredor Prado 795 055
San Catalina de la Montaña, JAL 77287",665-562-5548x826,30:3b:f9:bc:1c:ee,165.225.124.253,GB17XTPM9233936294608,2024-10-05T05:37:56.585507,1104,124.01,170.08,2573.27
4bdad33e-1f41-4f87-9f96-11f854817118,Pablo Botello Castellanos,htoledo,tellezadalberto@example.com,89540426718,1944-10-16,"Viaducto Granada 123 064
Nueva Brunei Darussalam, TLAX 22612",415.350.5692x6215,32:18:eb:d2:46:ca,37.178.97.244,GB42TDNP3709982669827,2025-02-19T16:47:10.062189,3319,462.53,76.91,1040.51
fe1eacea-37d4-4c51-ad01-78bc96159581,José Eduardo Omar Meraz,quintanaemilia,yolanda59@example.org,49289186295,1988-08-25,"Retorno Suecia 451 Interior 364
Vieja Bolivia, SIN 45450-7373",587.959.5769,66:0a:80:7f:13:06,215.19.249.32,GB88SYCN9327649558890,2024-10-10T15:47:15.973659,1635,55.52,81.34,2981.94
3233cbff-879f-49f0-91b3-0cf9df7ecbb9,Lic. Amador Marroquín,mriojas,acostalorena@example.net,87789493183,1976-01-11,"Diagonal Tabasco 148 Interior 298
Vieja Cuba, TLAX 93728",173-194-2419x4799,88:71:d5:55:b9:76,183.22.58.28,GB84UZDA4483132541270,2025-04-20T13:04:25.494766,1858,231.73,161.78,3911.2
7c570a4c-935a-46a8-a35b-e90104c20a78,Lic. Mauricio Jaime,maria-luisa14,atejeda@example.org,62081184723,1983-06-01,"Circunvalación Sur Mejía 833 573
Nueva Burkina Faso, PUE 45259-2225",02281749203,2a:8c:19:c3:cd:b2,160.23.59.187,GB17ZDVG9596358685005,2025-04-30T00:52:01.031357,733,381.58,5.3,788.84
9aefd917-51f8-413f-8f83-3a4d3a275fc0,Elsa Venegas,florezcristina,evacasares@example.com,60627487329,1966-08-04,"Corredor Vanuatu 303 Edif. 161 , Depto. 155
San Omar de la Montaña, QRO 89769-4199",(073)092-8393x2666,06:09:b2:e2:0e:52,89.45.15.172,GB86EMUW6199886435819,2025-01-28T01:38:52.569571,1906,383.01,85.19,4716.08
225e4428-431d-4d74-bac3-4f319bd0064c,Estela Martín Ávila Marín,ivaladez,luzde-la-fuente@example.net,86752542356,1945-05-23,"Calzada Querétaro 187 874
San Diana los altos, ZAC 68052-2636",131-059-7119x053,3e:09:cd:58:b8:87,188.7.175.156,GB24MEYL6571249236290,2025-05-27T13:29:08.971243,440,391.33,13.04,337.15
4e2ef550-167f-46d4-8b7d-12e90e645c09,Maximiliano Cadena,maria-luisaecheverria,samaniegoitzel@example.com,51085569724,1949-12-09,"Avenida Sur Zarate 232 Interior 301
San Enrique de la Montaña, VER 13804-8088",975.127.9257,24:59:77:84:b2:05,135.57.136.71,GB89PXHT9985843221800,2024-11-20T04:39:25.715138,744,119.54,77.63,4549.09
97da5fb5-356f-44d4-be12-dd316b7cc5d2,Timoteo Enríquez,caridadpadilla,negretedaniela@example.org,91516098935,1970-10-26,"Periférico Tamaulipas 760 Edif. 497 , Depto. 210
San Daniela de la Montaña, SIN 52731",(043)436-7602,08:0b:3a:46:f6:93,184.240.187.217,GB77DYGN8950940955034,2024-09-27T04:19:30.896662,1313,37.45,134.74,1239.55
5941f7ae-9c53-4aba-83fe-25333a63a441,Francisco Javier Fonseca,casanovareynaldo,perezconchita@example.org,91896652897,1999-06-22,"Avenida Sinaloa 023 766
San Bruno los altos, ZAC 41013-6393",05331838834,88:dd:e0:d2:29:ff,167.174.255.8,GB59YSSI0493258541946,2025-02-03T00:55:46.351943,2184,381.19,176.79,3119.52
4167a2ee-79e0-4c89-bf61-ce6b8beab882,Eloy Lozano Luna,rodartedolores,julio-cesarramon@example.com,62781714894,1983-10-05,"Prolongación Querétaro 995 865
San Cristina de la Montaña, TLAX 52535-5912",543.169.6681,14:06:49:29:d9:70,176.56.3.83,GB78NRXL7661536977295,2024-08-16T16:31:52.932265,1227,248.53,195.43,4408.75
a5c29fc6-aebc-4303-837d-58806070bca9,Amelia Emilio Beltrán Puga,lomelialvaro,helenabustos@example.net,85633415816,1949-05-03,"Retorno Mesa 737 Interior 662
Nueva Polonia, YUC 82809-7219",933-750-8489,a8:64:42:64:8d:60,220.195.113.101,GB60NHPE8852219180423,2025-05-31T08:38:04.567521,1903,467.67,112.94,2494.78
b797b881-6d8d-4642-8257-7bcef3968042,Horacio Yolanda Piña Quintero,jacobo20,brosario@example.net,55186394171,1946-02-23,"Andador Norte Orellana 147 697
Nueva Mali, BCS 08045",1-766-411-4484x10233,de:04:65:70:a7:f8,206.77.66.165,GB62HRQO2458791078838,2024-10-27T23:49:10.438955,1212,184.21,46.75,3885.91
c20b565d-c875-4122-8fc8-1fb9e43846cc,Natividad Zeferino Paz,francisco34,abigail81@example.org,40018024329,1961-07-01,"Callejón Noruega 632 030
San Lucía los bajos, TLAX 03484-4554",102.654.4881x6769,8a:43:65:fe:f0:23,26.126.81.44,GB22PBNV1644940893875,2025-05-01T17:19:07.057603,2021,457.45,55.73,1394.56
f5801372-a335-41e0-b1b2-4617e2c55b17,Ana María Orta Ojeda,bernardoornelas,bertarendon@example.com,63585072901,1937-04-14,"Callejón San Marino 043 Edif. 924 , Depto. 867
San Raquel de la Montaña, QRO 46151",(805)573-4093x4426,1c:11:a9:46:bc:12,14.161.78.99,GB61YKSP1307508190590,2025-01-08T23:07:26.755738,918,160.76,96.98,172.85
fbb431eb-0afc-4298-a0b7-04eaddd2d24c,Lic. Hernán Bernal,elsaserna,asuncion00@example.com,18995299064,1970-03-25,"Pasaje Baca 024 Edif. 330 , Depto. 179
San Norma los bajos, BC 07530-1366",052.955.6304x15171,88:9c:d7:d8:c5:99,144.53.85.238,GB29VAXO1204435905154,2024-12-31T00:24:22.692486,1928,163.65,98.92,2549.87
3d10ff7d-13e7-48dd-bb15-abd0ca3ccfdd,Catalina Germán Salgado Aragón,lcasarez,anabelmartinez@example.org,75004755957,1963-05-13,"Calle Puebla 601 844
San Amelia los bajos, GTO 31351",184-215-3647,74:c1:93:59:64:fb,221.133.85.64,GB58BZFL0747285840851,2025-03-23T11:26:50.629481,2515,476.96,57.63,2357.61
fec5f4b4-992f-4b86-bf8f-c344f28eb167,Rubén Guardado,rosario04,velezoscar@example.org,65846992942,1980-06-16,"Callejón Uribe 685 Edif. 155 , Depto. 651
San Elena los bajos, DF 43448-0031",+75(9)1116166993,12:4e:6c:42:d9:9d,77.37.252.82,GB27SVRD7645013617156,2025-05-31T06:41:50.599563,566,263.9,140.72,646.65
411a6122-e68b-42fa-ae99-7a9303bcae1a,José Emilio Godínez,ode-anda,hernanrios@example.net,53909833468,1960-07-15,"Ampliación Quesada 178 672
Vieja Japón, JAL 86923",1-234-169-6662x729,d2:32:66:8d:8a:a3,122.184.28.189,GB55WIRQ0613530164176,2025-05-14T10:27:36.072040,1423,105.39,139.59,4714.27
731ff4d6-ee34-4bb0-8dbe-a510109905fb,Patricio Urrutia,arcenatalia,salcidogabino@example.net,13576154002,1951-09-15,"Periférico Chihuahua 063 Edif. 611 , Depto. 916
San Patricia los altos, COL 84996-4308",011-905-4844x696,d4:08:4a:72:74:c4,219.37.129.158,GB84JRTL6742033608169,2025-03-09T12:46:28.168698,3284,461.74,187.47,568.8
ca40f560-acc4-4b95-b430-4b5aa0fa8e78,Dr. Ana María Valdez,xsevilla,juarezmaria-eugenia@example.net,63791614785,2004-11-29,"Eje vial Zacatecas 443 177
San Clara los altos, TLAX 03712-8519",1-884-395-5610,b6:68:75:fc:94:92,209.45.113.247,GB67FUNL9618996709954,2024-08-07T04:22:05.060489,1385,138.11,160.46,2379.49
9af04dbc-97a0-450f-b441-78f32a3f1c58,Nancy Garay,guadalupe36,georginamaestas@example.org,95109435305,1979-01-04,"Cerrada Carrera 970 716
San Ángel los altos, ZAC 94102",+81(5)4377098010,32:fa:3a:a4:f3:6a,57.28.179.86,GB70AGNT0134428899488,2025-01-23T18:44:30.860634,2775,494.12,179.24,1105.79
c96d2526-38fe-4171-9e2c-ccbe84f7e361,Luis Manuel Puente,gaitangraciela,carreonalvaro@example.org,53915083934,1973-05-04,"Cerrada Coahuila de Zaragoza 234 Interior 315
San Andrea los bajos, MOR 82359",1-998-570-1109x92025,c0:f1:9c:a4:ed:87,215.136.22.163,GB22ABMO3219810273880,2024-11-12T19:23:15.215281,1729,452.37,28.37,4729.29
bcc379d1-eae6-40c6-ad8d-f5d257d77b50,Modesto Darío Murillo Rosales,jacinto61,armandode-la-rosa@example.com,92781954067,2000-10-02,"Circuito Norte Montez 367 929
Vieja Cuba, Q. ROO 38199-9447",516.562.5361,f6:d1:36:f8:35:f1,222.177.31.172,GB57BCSR9757038943365,2024-12-23T15:27:47.864506,1096,296.92,11.38,3885.29
2c1dd594-c0df-4346-9764-6815798cef02,Natividad Samuel Zamudio,socorro28,marcos09@example.org,58954436083,2003-01-27,"Peatonal San Luis Potosí 710 Edif. 986 , Depto. 066
San Benjamín de la Montaña, BC 28207",437-764-7566x7372,f6:e4:cb:db:28:fa,196.49.168.136,GB29MXKG8622878975324,2025-04-30T01:40:39.105111,2836,165.27,140.13,4221.33
31efe749-d036-4977-bf50-67ad8dc933e4,Sr(a). María Luisa Lira,tnazario,lindacovarrubias@example.org,20680590096,1970-06-03,"Diagonal Italia 921 Interior 314
Vieja Alemania, GRO 56280-2501",1-354-272-6576x1573,84:17:e5:d6:52:99,45.68.197.201,GB22RKEJ1849961321522,2025-05-30T10:36:28.935234,1172,472.42,162.06,3831.14
d19c4586-393d-4195-8308-d1191298656f,Modesto Emilia Alejandro,pablo28,jaqueznancy@example.com,04953518083,2005-07-09,"Corredor Bañuelos 558 Edif. 525 , Depto. 329
San Blanca los bajos, TAB 30092-8304",1-539-437-9835,7c:d9:cf:9f:85:cb,223.116.23.186,GB98POTM6157625321693,2024-10-16T09:00:40.178187,1199,88.01,82.18,3610.14
d44d20af-358f-46ad-aa71-a9d36a91e08a,Gabriel Hernández,angelacamarillo,rmayorga@example.com,95665485157,1960-03-22,"Calle Omán 073 Interior 117
Vieja República Centroafricana, VER 57122",05403017427,f8:8c:9c:7e:20:e1,186.240.219.11,GB56URNV4757024759953,2024-11-05T18:22:12.444455,1733,314.17,77.13,1589.07
869f1e4c-5e69-4665-b942-6c7f37c81138,Esparta Marcos Cano Serrano,baezaana-maria,xleiva@example.org,49307772282,1957-06-30,"Cerrada Chiapas 859 Edif. 051 , Depto. 569
San Jacobo de la Montaña, AGS 28397",425-104-3167,5a:a9:34:a7:4e:73,132.131.32.144,GB68YYHH6015778753498,2024-09-22T23:56:55.943954,1899,281.35,5.45,3704.54
20bdd16d-12c3-42ba-8824-333f3ef8482e,Carlota Jaramillo Peralta,mmeza,pfajardo@example.com,58395351131,1950-09-07,"Eje vial Sur Cepeda 631 Interior 578
Nueva República Democrática Popular Lao, Q. ROO 35531",+43(6)4715752295,06:76:8a:23:55:35,220.38.229.46,GB60KKRG4375696608833,2025-04-09T18:57:14.819920,1674,252.78,173.95,985.8
b869666d-be1f-4019-b9b2-cc24cd60a6bd,Helena Julio César Matos Bueno,renato00,wcaban@example.com,98663753667,1959-01-27,"Avenida Norte Villalobos 168 Interior 187
San Germán los bajos, JAL 79266",(994)553-4030x3164,ee:01:1b:b6:91:21,190.242.50.220,GB11JZUX2825931545226,2025-01-24T19:46:41.429350,2972,42.29,164.47,4077.7
7f124b76-8d8e-4061-bbeb-0f6631dd9314,Norma Galindo,rodolfo26,israelmejia@example.net,67754148053,1935-06-02,"Privada Verdugo 618 Edif. 820 , Depto. 026
Vieja Liberia, BC 75232-0198",047-993-4947x929,fa:ea:32:31:e9:52,182.39.17.101,GB36BUWL3997076187571,2024-07-05T19:45:31.502005,1024,370.11,193.03,3367.58
7146871a-c868-4717-8b9a-565878141c11,Aurelio Méndez Acevedo,victoriaprieto,jose-eduardoledesma@example.org,95380943662,1948-01-30,"Andador Suecia 143 404
Nueva Haití, JAL 23847",(286)818-5098x6830,ca:df:66:f9:9e:a3,59.142.200.68,GB10AJXN1560343814620,2024-07-31T20:20:45.058798,2417,271.09,104.68,387.6
13dd4bee-e07c-4aa1-b4ae-d0dd83100568,Pascual Silvia Verdugo Aparicio,mauricionegron,gabino57@example.com,31666465245,1950-10-07,"Andador Campeche 733 Interior 726
San Sara de la Montaña, DGO 36035",562.791.4778,2e:9c:f1:7e:5f:f7,193.140.216.84,GB26LLWC6710657105446,2025-05-02T17:15:53.087286,2930,22.33,78.89,2569.38
17cb9d3e-bf8e-4c4c-b050-c1c4a7cea650,Julio Rojo Salas,lomeliignacio,lilianaarce@example.net,37529895122,1971-12-13,"Eje vial Godoy 925 263
San María José los bajos, COAH 86885-3544",1-512-884-9112x602,94:c0:20:dc:b3:d4,31.165.229.133,GB11NEGX4603050391775,2024-10-21T06:41:29.551621,1632,395.39,142.58,3002.4
8f75e1b8-c508-4041-be10-a08ff3c30e46,María Cristina Cornelio Ferrer,xbaca,judith85@example.org,88986400633,1982-06-02,"Privada Oaxaca 104 137
San Francisco Javier los altos, SON 23201",474-486-4860x566,84:62:a7:a8:8f:cc,166.30.56.108,GB47HUWZ9240243117586,2025-02-16T15:21:39.099038,2391,449.2,181.16,274.21
195757fd-3bce-40bc-8b91-bee71fa154c1,Rodolfo Palomo Acosta,ugrijalva,manuelvaldez@example.net,72672964144,2001-11-28,"Avenida Sur Durán 642 Interior 021
San Esperanza los altos, ZAC 07759",046.187.5653,26:91:dc:73:60:4d,13.117.30.148,GB96BTRC3217222387171,2025-03-21T05:43:44.681409,3214,72.17,90.45,2234.1
538cb070-9054-420c-ad18-19afda558717,Abril Andrea Estévez,alvaleticia,carlotaayala@example.org,15711155448,1979-12-16,"Privada Mendoza 910 Edif. 567 , Depto. 236
San Francisco Javier los bajos, QRO 01229",780.555.3781,0a:ff:c8:16:fe:87,195.128.195.61,GB30ANDD5750613192630,2024-08-12T09:21:47.998095,2982,283.28,194.45,2063.64
17ab0319-542c-43a2-ad6a-98b06d401845,Elias Guerra,emilia27,alfonsoposada@example.com,04881420071,1987-09-26,"Avenida China 446 748
Vieja China, HGO 14566",413.188.3866,00:07:14:f4:33:30,156.214.241.171,GB57VQSD4871877068838,2025-04-14T19:22:39.181294,3031,41.57,152.81,2149.83
e7b94f2a-b435-4bb5-9cd2-47e7454a6b44,Estela Laura Parra,araceli44,ucasillas@example.org,64207053899,1990-08-09,"Retorno Durango 839 Edif. 188 , Depto. 694
Nueva Eritrea, CHIH 56162",245-997-1399,46:34:57:91:24:ac,198.26.165.53,GB18LMXQ5866708521586,2025-02-02T07:55:53.200101,2769,33.83,136.67,2260.79
64160544-7f1d-44e6-80c7-e8db17a6a0ee,Ramón Medrano Gurule,virginiaamador,albafrida@example.com,04824211496,1976-01-29,"Avenida Letonia 149 Edif. 153 , Depto. 572
San Rufino los altos, GRO 59346",153-786-0051,a4:38:c2:06:1f:9b,194.235.136.101,GB19NSGH3368944555467,2024-06-30T10:01:32.196769,2757,239.56,150.29,1310.03
1b485117-f2a0-4b9b-99ed-6df1958f0940,Elisa Carla Jaramillo Cruz,noemipadilla,ude-la-o@example.com,90991294282,1972-11-21,"Callejón Samoa 680 434
Vieja Burundi, ZAC 37395",961-410-4745x679,6c:68:9a:42:17:59,136.11.97.196,GB75PVQM1303546385258,2024-09-05T01:27:36.123693,2335,360.78,141.28,4972.55
0fc749ff-cbe2-4bc2-8f41-d94852ce5550,Emilia Gálvez,estela40,gastelumcarla@example.com,06945515895,1977-03-11,"Andador Toledo 015 407
San Guillermo los bajos, MICH 39058",915-559-4544,80:b5:82:bd:8a:2b,61.230.186.216,GB58RIAN0716171472005,2024-10-17T13:03:31.736336,2857,67.59,26.27,3407.01
4241fb98-e991-4238-8569-d0477c408f1c,Dr. Amador Carrasco,zamoracecilia,krendon@example.net,07103291147,1976-12-26,"Viaducto Vietman 355 626
Vieja Kiribati, MICH 32863",812-198-7257x17256,a8:6e:3e:60:f3:45,206.137.154.106,GB49KKFN2073984439883,2024-11-08T17:14:48.825280,1653,463.27,117.16,4250.24
11539a6a-2ff0-4486-abe1-8ba0744f2737,Esparta Ivonne Jáquez Granados,cedillominerva,aurelioalba@example.org,12009276333,1938-12-14,"Pasaje Colima 464 Edif. 330 , Depto. 493
Vieja Saint Kitts y Nevis, HGO 49656-9186",176-030-6524x2541,16:dd:77:da:33:f8,161.242.102.205,GB70KFSN5504262819675,2024-10-06T06:43:49.318773,3026,367.85,28.21,2888.07
beec03ef-8dff-4a67-9250-f5412779c9d8,Silvano Emiliano Rojas,hcaballero,gaitanaldonza@example.net,53548701498,1960-09-21,"Boulevard Sur Solano 839 Interior 567
Nueva Serbia, YUC 33802-1712",996-347-6255,e8:c4:77:2d:ac:19,137.146.210.119,GB16YARH7477867196057,2024-09-23T20:34:54.310073,1583,64.39,93.42,886.41
25d948ee-415c-4614-a7fe-87bafe33ce1d,Dr. Itzel Escalante,zamudioalfonso,pilar00@example.net,43526591201,1954-07-15,"Periférico Tabasco 615 Interior 389
San Dulce María los bajos, Q. ROO 02460",(055)761-3749,52:5c:84:17:fe:ab,99.84.178.7,GB73VJRT5608565640389,2025-05-03T05:58:43.548419,2287,490.43,186.63,2762.44
9bd9b8dc-14ff-4310-bbae-9cbd28f05b75,Adán Carla Cisneros,vanesasandoval,samuel98@example.com,44531253688,2001-06-10,"Retorno Chihuahua 520 Edif. 539 , Depto. 780
San Carolina los altos, CHIS 05841-3079",00926451610,28:3b:90:74:95:88,77.128.102.219,GB57CQRU6547397292841,2025-05-22T23:29:31.291553,2783,53.27,29.14,1461.48
35290fd1-2510-4ce7-8b53-981b58eedc17,Sr(a). Alicia Sisneros,barrientosleonel,danielaesparza@example.net,20838101390,1980-07-22,"Andador Delgadillo 540 Edif. 748 , Depto. 283
Nueva Palau, SIN 37313",672.465.7345x9073,54:47:de:bc:de:a1,168.125.197.142,GB69OWNI8111018387156,2024-10-23T13:30:07.689828,2874,153.8,155.91,2698.68
a70dc061-98bc-46ab-9f35-fbbba8d0b319,Gonzalo Aida de la Crúz,catalinabermudez,maria-jose68@example.net,53571268803,1986-01-27,"Calzada Tlaxcala 322 Edif. 164 , Depto. 352
San Amelia de la Montaña, BCS 36809-9942",1-999-048-6763x395,9e:2e:b3:7d:4d:3c,191.154.77.165,GB47SKXW9586069616762,2025-01-22T06:10:43.693529,1947,265.54,126.0,4393.42
d56672ef-1bed-4546-97c5-44710de5b5dd,Pedro Burgos Loera,mcortes,gloriagracia@example.org,77376257703,1948-04-06,"Privada Manzanares 861 Interior 645
San Amelia de la Montaña, NAY 40058-8608",063.788.9018x09490,24:18:3a:6c:e5:3d,184.114.160.107,GB59VICN1172791850089,2024-12-24T21:08:34.971994,893,114.23,53.31,3440.64
020ad674-5132-4367-ae1b-ff2fb0a49eaa,Mtro. Octavio Cuellar,homero46,serafinholguin@example.com,66276885622,1964-11-27,"Corredor Durango 590 Edif. 324 , Depto. 282
San Adela los bajos, BC 21325",1-583-114-5489,12:85:c3:e1:68:37,208.236.139.68,GB87UWRI0777988355188,2024-08-26T16:16:41.950294,758,282.47,30.74,1311.62
08fd700f-1fd1-49cf-b69c-60ca0266d6a7,Eugenia Serna,itzel76,vanesapadron@example.org,09041333965,1950-10-26,"Circuito Ontiveros 930 328
San Alonso de la Montaña, SLP 20191-5262",(591)753-6243,22:ca:08:83:a4:d4,33.73.54.177,GB38PWNZ4204276038499,2025-03-11T10:32:58.050336,3253,496.26,10.09,1535.1
8fed7d94-c42c-4f28-9088-9a07772d0ce6,Gloria Rodarte Leiva,samuelaltamirano,jaqueline95@example.com,85473561463,1986-05-18,"Prolongación Chávez 064 Interior 815
San Esteban los altos, TAB 94643-7618",763-708-3582x4483,7a:d9:5e:99:b1:db,208.102.161.232,GB05WOKG8339793087879,2025-03-25T22:40:39.669154,1999,143.38,161.83,290.21
bc4da4cd-a795-41cd-b8f4-1af9c68d74d0,Mtro. Bianca Jaime,isabel64,nancyparedes@example.net,19530093871,1999-01-01,"Prolongación Arabia Saudita 986 Edif. 733 , Depto. 331
San Martín los bajos, TAB 62728-9249",169.811.1156x184,2a:68:7c:87:4f:4e,136.211.172.45,GB31BPOB2854924585731,2025-01-08T18:27:46.621251,2339,238.45,51.53,4137.89
